Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1339,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58
6519,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96
4627,CA-2017-101336,13/11/2017,18/11/2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55
6583,CA-2017-148516,07/08/2017,11/08/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97
3251,CA-2017-157868,23/12/2017,29/12/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505.0,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85
5226,CA-2017-119865,21/06/2017,26/06/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56
6450,CA-2016-156510,25/09/2016,29/09/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76
9064,US-2015-151015,14/10/2015,20/10/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192
6193,CA-2018-104927,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92
28,US-2016-150630,17/09/2016,21/09/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43
5428,US-2017-108497,14/06/2017,14/06/2017,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165
4576,CA-2017-139395,12/12/2017,18/12/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,13.9
6454,CA-2016-125710,08/10/2016,13/10/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44
5548,CA-2018-151008,07/09/2018,08/09/2018,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56
4904,CA-2018-110884,07/03/2018,12/03/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59
5309,CA-2018-131254,19/11/2018,21/11/2018,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058
7075,CA-2017-112256,23/07/2017,28/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4.752
6189,CA-2016-138954,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04
3194,CA-2015-165428,01/09/2015,04/09/2015,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648
9726,CA-2018-142293,17/09/2018,20/09/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97
3405,CA-2016-152527,17/10/2016,17/10/2016,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88
5379,CA-2015-125542,05/12/2015,07/12/2015,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736
8210,CA-2016-141565,20/09/2016,24/09/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368
1795,CA-2017-140774,05/09/2017,10/09/2017,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94
3154,CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864
4688,CA-2017-101987,24/06/2017,30/06/2017,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91
5171,CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9
3333,CA-2018-122595,14/12/2018,20/12/2018,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
6467,CA-2018-153080,22/05/2018,25/05/2018,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46
4049,US-2016-166520,16/07/2016,19/07/2016,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9
7984,CA-2018-152499,22/01/2018,25/01/2018,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12
5911,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184
5490,CA-2018-134495,01/04/2018,04/04/2018,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808
5341,CA-2016-146486,09/11/2016,14/11/2016,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572.0,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98
9003,CA-2015-103807,02/12/2015,09/12/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24
9082,CA-2018-166898,11/09/2018,13/09/2018,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44
5639,CA-2015-154893,21/12/2015,27/12/2015,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76
5839,CA-2016-132948,27/03/2016,03/04/2016,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7
531,US-2016-138303,03/09/2016,07/09/2016,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512
6828,CA-2017-118689,02/10/2017,09/10/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98
7964,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023.0,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
9377,CA-2018-108756,25/12/2018,29/12/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017.0,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8
5970,CA-2015-141726,20/07/2015,22/07/2015,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704
1617,CA-2016-130022,10/08/2016,16/08/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122.0,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4
3613,CA-2016-110093,03/12/2016,08/12/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448
352,CA-2017-129714,01/09/2017,03/09/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048
5997,CA-2017-162187,11/12/2017,11/12/2017,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136
2885,CA-2017-164483,30/01/2017,03/02/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
1175,CA-2016-132080,22/08/2016,25/08/2016,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112
1050,CA-2015-139192,27/05/2015,01/06/2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99
9113,CA-2015-132010,13/10/2015,15/10/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223.0,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2
7014,CA-2018-141201,09/12/2018,11/12/2018,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257
431,US-2017-123750,15/04/2017,21/04/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052.0,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
1426,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648
2133,CA-2016-156524,20/11/2016,26/11/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65
5363,CA-2017-122017,29/12/2017,02/01/2018,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212.0,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56
9471,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98
7554,CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,25.92
517,CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
4930,US-2015-138828,02/09/2015,03/09/2015,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75
5664,CA-2017-141957,21/07/2017,21/07/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656
9204,CA-2017-153836,30/10/2017,03/11/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011.0,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95
5194,CA-2015-101560,28/11/2015,01/12/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.96
1718,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9
6700,CA-2018-145429,21/07/2018,25/07/2018,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296
9189,US-2016-130512,21/08/2016,25/08/2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728
8324,CA-2017-130778,19/11/2017,25/11/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561.0,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75
5814,CA-2016-150196,02/07/2016,03/07/2016,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44
158,CA-2015-104269,01/03/2015,06/03/2015,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568
2406,CA-2018-108574,07/10/2018,11/10/2018,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744
4585,US-2018-163790,02/11/2018,04/11/2018,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58
2032,CA-2016-117961,26/11/2016,30/11/2016,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,1453.0,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95
4310,CA-2015-125829,04/11/2015,11/11/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728
1100,CA-2017-107216,14/06/2017,17/06/2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122.0,West,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73
7888,CA-2018-118017,03/12/2018,06/12/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
5042,CA-2017-158694,10/11/2017,13/11/2017,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71
6351,CA-2018-161557,03/09/2018,08/09/2018,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
4998,CA-2018-155824,10/03/2018,15/03/2018,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092
7173,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96
6366,CA-2018-144848,04/04/2018,05/04/2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009.0,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22
5538,US-2017-167472,06/06/2017,07/06/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96
2716,CA-2015-127187,04/12/2015,08/12/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
1598,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896
4133,CA-2016-111703,02/07/2016,09/07/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552
9166,CA-2017-100300,24/06/2017,26/06/2017,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8
4819,CA-2015-139598,26/12/2015,31/12/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136
7459,CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980.0,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86
6192,CA-2018-107986,13/12/2018,13/12/2018,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
5866,US-2015-117968,05/08/2015,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56
6817,CA-2015-144414,17/06/2015,21/06/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9
8499,CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62
4367,CA-2018-111332,20/05/2018,22/05/2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5
6912,CA-2018-168942,01/08/2018,05/08/2018,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54
6342,US-2017-105830,31/12/2017,02/01/2018,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512
8100,CA-2017-169663,10/03/2017,13/03/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85
4217,CA-2016-111234,18/02/2016,22/02/2016,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004.0,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24
3319,CA-2016-165057,11/09/2016,15/09/2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64
2647,CA-2015-131002,07/09/2015,12/09/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81
1140,CA-2017-152170,12/11/2017,15/11/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350.0,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58
2642,CA-2016-169740,20/02/2016,25/02/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99
1963,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71
1181,CA-2015-128146,21/06/2015,25/06/2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93
7709,CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
1916,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437.0,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528
8361,CA-2018-147207,02/01/2018,04/01/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744
9093,CA-2016-162950,28/06/2016,03/07/2016,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373.0,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
411,CA-2018-117457,08/12/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35
8739,US-2018-131961,08/12/2018,11/12/2018,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
9161,CA-2017-118934,09/08/2017,14/08/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075.0,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88
7517,US-2018-167920,09/12/2018,12/12/2018,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
3683,CA-2016-132626,09/07/2016,14/07/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36
2927,CA-2018-128629,10/07/2018,14/07/2018,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84
5453,CA-2017-140613,22/07/2017,29/07/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431.0,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2
4127,CA-2018-156769,06/05/2018,09/05/2018,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66
6374,CA-2018-143035,03/10/2018,05/10/2018,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
1597,CA-2018-132234,16/10/2018,18/10/2018,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011.0,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3
3928,CA-2015-103940,17/09/2015,21/09/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24
8387,CA-2016-149601,28/05/2016,03/06/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24
